,date,stock,pred_label,confidence
514,2022-08-22,ACHV,0,0.7079477310180664
515,2022-08-24,ACHV,1,0.8891053199768066
516,2022-03-14,ACI,0,0.8978466391563416
517,2022-03-15,ACI,0,0.606040894985199
518,2022-04-05,ACI,0,0.8408291935920715
519,2022-04-07,ACI,1,0.8145197033882141
520,2022-04-08,ACI,0,0.6446828842163086
521,2022-04-12,ACI,0,0.7285328507423401
522,2022-05-09,ACI,1,0.5700196623802185
523,2022-05-31,ACI,0,0.8704007267951965
524,2022-07-01,ACI,0,0.5499164462089539
525,2022-07-26,ACI,0,0.734332799911499
526,2022-10-13,ACI,0,0.4834861159324646
527,2022-10-14,ACI,0,0.9403476119041443
528,2022-10-17,ACI,0,0.5747137069702148
529,2022-10-19,ACI,0,0.5510699152946472
530,2022-10-24,ACI,0,0.6124077439308167
531,2022-11-02,ACI,0,0.5266590714454651
532,2022-11-07,ACI,0,0.7924395203590393
533,2022-11-25,ACI,1,0.8781977295875549
534,2022-12-12,ACI,0,0.7642223834991455
535,2022-03-07,ACIU,1,0.6598854660987854
536,2022-03-18,ACIU,0,0.5076886415481567
537,2022-04-28,ACIU,0,0.5646097660064697
538,2022-05-06,ACIU,2,0.7916386723518372
539,2022-05-11,ACIU,0,0.5885418057441711
540,2022-11-14,ACM,0,0.6855788826942444
541,2022-11-15,ACM,0,0.5575714111328125
542,2022-05-24,ACN,0,0.60817950963974
543,2022-06-06,ACN,1,0.5902968645095825
544,2022-06-15,ACN,0,0.7621880769729614
545,2022-06-22,ACN,1,0.8165945410728455
546,2022-06-23,ACN,0,0.741190493106842
547,2022-07-13,ACN,1,0.5516487956047058
548,2022-07-14,ACN,0,0.9387608170509338
549,2022-07-19,ACN,0,0.7363652586936951
550,2022-08-12,ACN,0,0.8029852509498596
551,2022-09-22,ACN,0,0.6001978516578674
552,2022-09-23,ACN,0,0.86277174949646
553,2022-10-12,ACN,0,0.7352278232574463
554,2022-10-14,ACN,0,0.5613673329353333
555,2022-12-15,ACN,0,0.9387608170509338
556,2022-03-09,ACOR,1,0.823964536190033
557,2022-04-01,ACOR,0,0.938164472579956
558,2022-04-18,ACOR,0,0.5388350486755371
559,2022-04-21,ACOR,0,0.8079810738563538
560,2022-04-22,ACOR,0,0.8587468862533569
561,2022-05-06,ACOR,0,0.6408947110176086
562,2022-05-11,ACOR,0,0.5626268982887268
563,2022-05-18,ACOR,0,0.6486824154853821
564,2022-05-19,ACOR,0,0.7040355801582336
565,2022-05-25,ACOR,0,0.6239376068115234
566,2022-10-13,ACOR,0,0.6013996005058289
567,2022-10-18,ACOR,0,0.6331101059913635
